00c5bed21dc5db6e5e34e94b478d6c01b603d31c	88	Ventusltd/solar-electrical-topology-analysis-engine-text-based	d3b4c497144c2c9b3e8f0e82117e7e9abe4672b9	src/solar_topology/topology_authority.py
00c704e0808ed0bba6499ea5b23df0657ea08d6d	159	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	uk_renewables_pipeline/v9.7/tests/check_v9_7.mjs
00c81b14d0efe6842fe83d94d3570b72f8a3f1e7	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/ffd9f7d12082.json
00c870a877549adea25388f59a04b9fdf1d9cafa	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/9b0dbe5f8981.json
00c959c3dc226cb2e07c309b8a89b1b95500dbda	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/64da7891f2b2.json
00cb81a8e12ab79daa849c172460ac18d0a5a90b	389	Ventusltd/companies	ac70a37408d4f434e89e8a80cc36d40e450d3cfb	.github/workflow-history/202608280630-resume-compressed-companies-house-candidate.yml
00cc7a52712ab0f75e52bcf0292c95f560010406	13375	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	data/generation/fuelhh_halfhourly/2019/generation_fuelhh_2019_03.csv
00d0d6d2572197c8bbc0a36f10c7e77b757311b6	50	Ventusltd/teleprinter	142163d591ab2cafbe36806f12e6f3607740f4c7	drivers/codex/PRINT-TEST-202609051531.md
00d118785a52a73b156dc9d60e65146748ed1c0f	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00001.6-9016-rutherford-appleton-laboratory.md
00d7b569047feddccd7cb8598aa47f7508279e5a	123	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00300.0-13217-carrog-ganol-rhosgoch-battery-energy-storage-system.md
00dafd47a1693591572cf0c05ec350151da8b181	702	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	pipelinenews_intelligence/202609020611/assets/202608311610-grid-proximity.mjs
00dcaeb1672310fb8c4aab5b5e198ae8f3ee691a	112	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00004.0-12809-gwenlais-uchaf-farm.md
00dcbfb10ce31e2a3c6f80543d7605f7df6eb5b3	56	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	testcode/202609150010/merge_results.py
00deb803616ec9417daeea27b351a6a5c61c4b59	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00049.9-13761-fair-park-solar-farm.md
00e637b75773c86207e7547090a84cfc65ca2321	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00050.0-12303-greenbank-caravan-trailers-hillhead-of-phingask-battery-st.md
00e84f6b2fb9ba4d996b84a20235f24bc29077f5	109	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00001.2-20867-sherwin-williams-diversified-brands-thorncliffe-road-solar.md
00eaae92157463b209f39d52725d6798d283505e	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/f21ddf2de01a.json
00ed66ca36f8db50c1d03e4e568ec7238d5d2e07	1730	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	pipelinenews_intelligence/202609020552/data/202608291447-registry.json
00f777ca12884178c361242f0ab7259d5b49ba4c	98	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/31bca4a9f3b1.json
00f88d4859c7eca812e90bd7f0bf20a32976cd6d	13411	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	data/generation/fuelhh_halfhourly/2022/generation_fuelhh_2022_10.csv
00fb2ec5e1b2d1c3dcc2934a24938d500b187bb0	81	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/2fa4f7d381a1.json
00fb4662fedeef561775c59dee1b1e1d8dd9f209	130	Ventusltd/gridmachine1	c6cbf9686eea1aa148b2e4616b7d603e6a93b450	202609071322-linux-handover/202609071340-interconnector-integration-logic.md
00fbbc2522e571e00d3b8682dd73cf266d2c3865	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00025.0-15938-west-thorpe-church-farm-willoughby-on-the-wolds-battery-en.md
00fbeecef0c71747f10704b4f91403d775b4e70f	81	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/cd70f306ef5e.json
00fc390e2e517f2c09a645cc6f7fcfcbc2eb1b52	80	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/afd9727227f9.json
010060cfc46c8c3cdc12a9db1ee69b3688f77ff2	123	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00060.0-14408-west-boldon-substation-battery-energy-storage.md
0100caf5bca284f10dd51d3ef4f6c5768700575a	111	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00099.9-11519-neil-fox-way-battery-storage.md
010167a68f278566777853d2c40177cdb3a63e14	113	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00007.1-5434-land-at-mill-farm.md
010437f8594234f6e1bac7f852dbf901a0367983	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00049.9-10457-bury-farm-solar-farm.md
0108a4ee709c2859dcd3988858421fffcbe6cd50	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/6acec0bdbbe1.json
010905fe20a8fff1bfbed0b26f2f3bb76101ef4c	204	Ventusltd/testcode	7f8f33679aa289165fb443484c5115b42744916f	sandbox/202609051214/evidence-live/firefox-chrome-arrivals.json
0113ac71b1b2b3b129f9b09019b4d936ce18748c	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/7b0d2b5038f8.json
0116a43ead71de1a9b7fb1e8f0f31de96509ab28	88	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/DATACENTRE-STUDIES/3-built-053-redcentric-elland-data-centre.md
0117505e85aaa6785216ce3e9380d3c75ed2d7fd	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00400.0-17245-great-oak-energy-hub.md
011843f4351687227d61b024ff0e229e5ee1364a	111	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00002.1-IF1004-maydwell-avenue.md
0118457e512d65f8ca01979ac8fd0d586c10c7b1	213	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	.github/workflows/deploy-pages.yml
01193e6274116d3eb0fc3f84c4f7f000ff6a895c	197	Ventusltd/teleprinter	142163d591ab2cafbe36806f12e6f3607740f4c7	drivers/gridatlas/build-part.mjs
011c02f107c6f585c8b17e8feafe635b1e492ded	81	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/118d680ad3d6.json
0120ac38f3903bbcc4cfeade1b9920f72f477ced	81	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/0e98a6c36b54.json
01212078a92221278e893efa06384b17478cab13	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/d30377b4f790.json
01236e68474a8aa0808012c3005fd738baa00844	17276	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	testcode/202609051848/teleprinter/pipeline-source-code.txt
0126abe81843dd739d6dd420e348ae7227501d17	121	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00001.3-14047-arreton-valley-nursery-hale-common-battery-storage.md
0127ebdd379d54b7f87b781f496a28e3c3e65325	87	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	testcode/202609051152/pipeline/scripts/core/news-regions-v9-6-2.js
01313e51fd13ee38a4e0b0d6b7163bb8d764f61b	98	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/dea1599317e7.json
0135b4783ccf42df74386f9990ee2d82be662647	1	Ventusltd/galaxies-wafers	fff6fc6ad4f93a15fe8f6456942a1b44e5547105	layers/declared.json
013aac93763e3bf3460826b5c148a834ae9d3569	1	Ventusltd/testcode	7f8f33679aa289165fb443484c5115b42744916f	sandbox/202609141527-numbered-universe/data/line/55.json
013b94930caf89aa1723fe284b0ac11871c5af57	21	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	.github/workflows/clone-v4-to-v5.yml
01400769504729961063ce118aef0f76a0353b06	98	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/95483c951f9f.json
0140ac662eeaf97b30a8b72c7ce1a03036859881	19	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	data_science_protocol/audit_reports/FUELHH_BACKFILL_20260614T051141Z.md
014302affd7e516551e1ac909b6c72aff3f027f6	7	Ventusltd/gridatlas	238578f05707d2b4537d5c988e46a2164079e5c6	state/public-verification-request.json
0149766b9bb04f824adcbd5c51e987ec9c4cb056	56	Ventusltd/spiders	b47609b9252f65f8ccf7ac6a2393619e374ecf30	codex/build-plan/evidence/market-feed-study.json
014c12df1b0c75a89e5f63ffa9cb02b1259243b4	1	Ventusltd/stars	8afd8c9a4af38587eddfc842e669507bf4cd0baf	code/f/66.json
0150747b6e8844a343416b248777300bff367977	23	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	uk_renewables_pipeline/V6_PASS3_SCOPE_CHECKLIST_2026-08-22.md
0155a7ce34583cf2d93fe56378fadd15b180ffb0	1	Ventusltd/stars	8afd8c9a4af38587eddfc842e669507bf4cd0baf	code/f/4.json
015c96b6fea0205e42f2db7921823ceda2101a65	284	Ventusltd/pipelinenews	4980096b57cb35f63ad2d80bded5687beb2a9532	tools/intelligence/cartridges/grid-actions-inline/build_payload.py
015dcc7f12747850b9e45308ad362883662a752f	375	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	feature_requests/007_implement_financial_calibration_patch/manifest.yml
01653e37838b2bc8a72f23c25d17602c321e9038	7581	Ventusltd/gridatlas	238578f05707d2b4537d5c988e46a2164079e5c6	atlas/cartridges/202609032213-sld-sandbox-v9-8.js
0168690d9899b53fcd7b838ee59165559fd48b71	62	Ventusltd/gridatlas	238578f05707d2b4537d5c988e46a2164079e5c6	releases/current-v3.json
0168a793d7d2e0af0e1ff214b846792cb2ac3f5a	81	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/c4f1ecb57c88.json
016a111cedb50f8b48201fba6fe200f8f8059cdc	1	Ventusltd/galaxies-wafers	fff6fc6ad4f93a15fe8f6456942a1b44e5547105	iterations/12-visibility-lab/geometry/module-x284.json
016b386d5b04722cb9110e3ca7589f3493aa9d41	49	Ventusltd/data-federation-map-for-globalgrid2050-all-repos	b759a7d2b5ec0dcc233c27db813ceadc5469157d	every-drop-is-the-ocean/the-spider/README.md
01721e3b48145954d48b637cb3066fe4facd255a	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/ad943eff725e.json
017747ccf80c3c45ae3fb79593f15cf50afa87da	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/33971b6706c9.json
0178ae1a3b0818abe372608dc5a62126c19c0f63	84	Ventusltd/galaxies-wafers	fff6fc6ad4f93a15fe8f6456942a1b44e5547105	iterations/07-code-card/style.css
017bda64dd9777552725a796ca5f98acd0d91cd8	111	Ventusltd/gridatlas	238578f05707d2b4537d5c988e46a2164079e5c6	reports/v9-5/202608301624-v9-5-public-proof.json
017cd827ec52830545bb72e9548bdda7ea86f787	2765	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	testcode/202609142225/proof/bench.json
01810f55b99a4665a8e13a138510bdca8c7b494c	88	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/DATACENTRE-STUDIES/3-built-048-global-technical-realty-london-gb-one.md
01832c26824a2919102d83fb3ffabe3c20e947d6	87	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/DATACENTRE-STUDIES/3-built-040-delta-house.md
0189e8cee081ccb9d9aa11c6fd8a0a4e98fc2c19	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/164e3ee39d92.json
018f54784dc4b175cd09ac045981372005de576c	109	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00006.0-19780-emergency-air-operation-base-gloucester-road-solar-array.md
018fba224a0d6fc6c71b89a923aa18bcc2b630fa	98	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/1c7fa479994f.json
01958e03c258e46c6fad92cfa6e7db286510a1c5	81	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/7e7f34b90860.json
0197cdb0baf62dcbf973591bc8ee15acad303cf8	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/3cc794265be7.json
019972ef7c9ee1cc9ab705e40f5bfd6375f86ea3	121	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/1f030161c54f.json
019c5d2368366fd09a4f1ee2cca3108e0f17cc1f	57	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	.github/workflows/repair_v6_half_hourly_short_window_modes.yml
01a479713dcf8699329631c1907c95f8fe1e07e6	111	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00025.0-7041-fraserburgh-development.md
01a74ffa329860dda1385de7353c9f23485496b9	183	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	uk_renewables_pipeline/202609081016/index.html
01a7b244919659397ff048baf56a10cc608c640a	111	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00005.0-5575-llwyndyrys-farm.md
01a9674dff6968a5f274b05c6a2c7fc217683811	73	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/cacb5ae5319c.json
01a99d3e58c6423d960929781e5aadc8284b622a	68	Ventusltd/gridatlas	238578f05707d2b4537d5c988e46a2164079e5c6	docs/coordination/202609010106-single-bess-and-counts-handoff.md
01ac617f59235d631d4ae313b2cf01e21530b468	98	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/b51676e57245.json
01ad7c513757bf9527535c8208fbb6f89e2621d2	98	Ventusltd/star-maker	c5bf5f6518feba594bb057988e8e99ca81044952	stars/4cba5a99cfd0.json
01adedf9e6cbddc26918b0f110b052f274472b56	1	Ventusltd/testcode	7f8f33679aa289165fb443484c5115b42744916f	sandbox/202609141527-numbered-universe/data/line/44.json
01b04d02804bd299cc4aad2180c0b3cf41a7e7c8	27566	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	testcode/202609051958/teleprinter/atlas-source-code.txt
01b0d78b4f7463cc775c5bdfb4da2ffb5ab5d954	196	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	uk_renewables_pipeline/v9.4/tests/check_v9_4.mjs
01b9031f16e4e7d9e9daf3dfdadbc4998e46ec9f	196	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	homepage_versions/homepage_v011.html
01bedc804f309b5ed858ded7626a86dcb60cf716	1	Ventusltd/testcode	7f8f33679aa289165fb443484c5115b42744916f	sandbox/202609141527-numbered-universe/data/tablet/9.json
01c25dac8c2ea33b0df4118525aaec2afe43d5dc	1	Ventusltd/data-federation-map-for-globalgrid2050-all-repos	b759a7d2b5ec0dcc233c27db813ceadc5469157d	data/federation_map/contents/provenance=declared/repo=Ventusltd__globalgrid2050/edges.json
01c52bdcca9aae7c0fbf392998dc06ec295b7400	111	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00024.0-19963-knockair-dougliehill-road-battery-storage-facility.md
01d4ba2b781d817b88bb9c5a5988832f38f62dc1	1	Ventusltd/galaxies-wafers	fff6fc6ad4f93a15fe8f6456942a1b44e5547105	layers/modules/module-x76.json
01d4c49dd0862af4cdf7e552e451eba67b52aa4e	123	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00170.0-17387-hilfield-lane-aldenham-battery-energy-storage.md
01dafdabb1cd540162819611f6e660434fe88a9c	70	Ventusltd/pipelinenews	4980096b57cb35f63ad2d80bded5687beb2a9532	.github/workflows/202608301211-authorise-frozen-pointer-release-tree.yml
01dec01e421e1c62ab286ded8ea3dbf948580e4b	26	Ventusltd/data-federation-map-for-globalgrid2050-all-repos	b759a7d2b5ec0dcc233c27db813ceadc5469157d	reports/FEDERATION_MAP_LATEST.md
01def213a9960a01a426993a12f586d790914177	112	Ventusltd/chatgpt-audits	2ffb435d105d3729be764e20f1fce6720d681133	202608310033-study/PROJECT-STUDIES/00049.9-13087-middleton-of-blackhills-rothienorman-battery-energy-storag.md
01df8fa0b59c270c0bfd3d2004d283ff36d30192	1	Ventusltd/testcode	7f8f33679aa289165fb443484c5115b42744916f	sandbox/202609141527-numbered-universe/data/tablet/16.json
01e06faa2c2d4210dd9f622db0c962338d779875	8	Ventusltd/globalgrid2050	4f3ff4f413488f6f2be36e881d16fe2c557f959e	testcode/202609051850/teleprinter/pipeline-source-pin.json
